Difference in Expected Annual Damage Gorssel-Deventer,Difference in Expected Number of Deaths Gorssel-Deventer,Gorssel Expected Annual Damage,Gorssel Expected Number of Deaths,Total Costs of Policies
-934.7882419200299,-1.08257428499813e-06,6683270.219391215,0.004847850455267919,1140652392.0795937
-620.545211188336,-5.168673795830567e-07,0.0,0.0,1025312040.7241977
-5365.670156330629,-5.657354680003999e-06,0.0,0.0,910269761.2858174
-2498.6556402439296,-2.215319052211993e-06,88961821.13438895,0.04774556078905538,1329707175.050462
-4239.236077805896,-4.267483067452333e-06,6287319.53491883,0.004168360627235796,1212900152.0699918
-10805.769639118153,-9.120467590056334e-06,6749642.182656206,0.0038021387453666916,588259445.0295491
-4321.3642641613515,-3.0739410645373736e-06,26317759.360350445,0.011326468965214723,1382161077.181635
-6409.235527519648,-4.643649476348058e-06,3458546.311189365,0.0017333560133157495,1128299555.1888385
-184.0125099043017,-2.2931104360599496e-07,435323.7223266769,0.00038774384472496225,1101059909.8746438
-2096.5808621108545,-1.4013509546287991e-06,11566422.436027238,0.004841697642278767,1270051607.0318594
-1010.2268134129699,-9.220593143131708e-07,0.0,0.0,747709163.2160747
-332.8026657033446,-3.7113105840898895e-07,27501.566034745134,2.0435826236550206e-05,1050065793.0178963
-1544.0543019796378,-1.4924876139519864e-06,6480945.963278053,0.003950099492836836,1076645750.1242661
-9771.515849744432,-6.026052382495754e-06,103719917.58885656,0.03657348960471021,1027139937.6546247
-5292.03374353038,-5.230882133506616e-06,0.0,0.0,891158201.6755965
-2311.526594191862,-1.5493944571444139e-06,0.0,0.0,1076855634.2041447
-5724.115536032084,-5.076383311527849e-06,0.0,0.0,1107993813.8525758
-2227.5893147143993,-1.5182598327906522e-06,815323.2619492927,0.00036981761954314713,518821818.5297611
-1741.9714198541856,-1.735784270509827e-06,11753342.462390747,0.007437337117324606,982840768.6859545
-3219.04056017734,-3.342068117517309e-06,59036755.865074165,0.035877985125868754,1164634021.8926969
-2205.3098333205216,-2.264809313227974e-06,0.0,0.0,861109522.2029735
-1961.5046265522733,-1.8179305271785995e-06,0.0,0.0,891857281.3182166
-725.586696042448,-6.180025135506871e-07,0.0,0.0,1344913264.1517367
-243.08712612041856,-2.2606645621910667e-07,0.0,0.0,1471733912.512446
-704.7773317910586,-5.327232457656296e-07,0.0,0.0,1355042953.313301
-7111.812386953095,-4.749134111538561e-06,1611326.7316461247,0.0007268089950844671,949218184.1229959
-1070.913962132857,-9.56913253689529e-07,1868222.5787370298,0.0010942540225959674,934111912.5989615
-262.52327458224005,-3.39628341197448e-07,0.0,0.0,1280162768.7194407
-1111.9168471620687,-9.119208343785487e-07,0.0,0.0,974827237.6789691
-12306.979979888836,-1.0044960455065144e-05,0.0,0.0,777332141.4062777
-1173.942464762004,-1.2885093137944373e-06,0.0,0.0,1321538800.0607746
-1766.1949172377247,-1.5882805500206526e-06,6116794.103412959,0.0035170573787033027,910620688.7307242
-364.5306469007413,-3.401588600671217e-07,0.0,0.0,757311059.1291856
-1225.4846793019508,-1.119654868555603e-06,6429978.4741423745,0.003742538770160729,1090115261.2019398
-2128.3423146443224,-2.0751477555626327e-06,0.0,0.0,872871865.3543499
-257.9826530799063,-2.406861269790907e-07,0.0,0.0,1180970145.0548644
-484.71252961600965,-3.9578825935092587e-07,1416634.578630546,0.0007191576282253205,851643410.6908598
-966.1771968843168,-1.0016167912203839e-06,1670592.400972959,0.0011496598234258019,561844830.7486143
-825.651342853401,-6.895624016921875e-07,0.0,0.0,961507004.0497724
-504.3866475803841,-4.90851281332394e-07,0.0,0.0,1197785214.602909
-1508.533069731059,-1.2729540777986099e-06,3522071.5134188635,0.0017431899581329614,1358772385.2106988
-701.8755643630031,-6.726519871194678e-07,1731889.0133744935,0.0010852880394224738,949563306.1668603
-624.8387681713017,-5.132229945983758e-07,9718264.249657776,0.005277562601342534,970442276.36873
-8720.18166410358,-6.6889285516342536e-06,97196202.0025191,0.041767056479540196,1137837308.843769
-4644.333122364969,-4.097569583454829e-06,6209372.352925087,0.003522646765161412,999166718.1398569
-1814.4788405027425,-1.1181165250416953e-06,87244086.68792573,0.036894742967142624,927826370.9463009
-8406.682907920853,-6.969761163277031e-06,6545459.727151372,0.003442158192964077,786084294.4655182
-932.5012655500553,-1.024783922063928e-06,1601052.8620161114,0.0011738156807138192,955231414.2504436
-6842.598709263204,-6.774037841243014e-06,0.0,0.0,1346535961.0456398
-8222.346831233432,-6.811774173890484e-06,4580455.202369566,0.0025239453522037,564073932.2004399
-279.9200430479207,-3.3896584553988846e-07,0.0,0.0,1048197153.4503962
-2469.1111744430104,-2.3891127638843976e-06,1773709.557947682,0.001153650988883466,1252481000.5547843
-2094.8534516609216,-1.8206057569249196e-06,57049938.78607309,0.03035270366852124,633333320.3187835
-8229.397921632928,-9.272345501767338e-06,509273.7892992956,0.00037897473534351104,874305071.5650957
-985.7562143788479,-1.1562314217463514e-06,6143963.025638184,0.004475978388287349,997512824.6884576
-1009.7936838368244,-1.1076332785176161e-06,78923.26747309505,5.675748499937125e-05,832190870.5225809
-1043.9208938418847,-7.0870489024653e-07,0.0,0.0,971636973.7985579
-282.1868076275235,-2.2736250689460208e-07,4646177.081011066,0.0024250349971263554,1287268416.7832208
-9171.72508906093,-7.18272971607258e-06,0.0,0.0,895104350.9602997
-215.1572271804438,-2.41333829613993e-07,1009204.2315172137,0.0007478508122271182,1186726608.8790493
-1556.5609411062928,-1.4810706884467422e-06,8393382.93991777,0.005056270347310623,1272611768.4940345
-9319.618048316326,-1.0207257016178297e-05,3582336.7981355437,0.0027065307548120097,1026815851.5915954
-798.9285658386975,-9.334809516124684e-07,0.0,0.0,968976317.7798768
-508.70747606897964,-4.432019842683456e-07,0.0,0.0,900853123.9346032
-7160.449130040412,-5.604810200169485e-06,0.0,0.0,1067634953.6816449
-810.7398277110208,-8.83120895615542e-07,24295904.473915543,0.017062169568786242,1011842055.5087272
-2270.5659686840177,-1.8596991915512201e-06,5101871.138255866,0.0027597120182754654,1067884815.1109806
-1411.9646393672158,-1.2896772991150038e-06,0.0,0.0,956987355.9723611
-884.5894631418755,-6.656365653786926e-07,0.0,0.0,1201284068.155759
-945.7981078831663,-4.3285889290813015e-07,95259839.62788463,0.04359711483481396,1305212596.1009717
-1959.9037484022854,-1.6169416881169631e-06,2114065.1814878685,0.0011673923670685927,843351069.4141119
-5613.898687793128,-5.203754164434418e-06,7939158.840574487,0.004629102644948455,1208901560.1870522
-9409.115587479551,-9.90090889376585e-06,5456825.577917759,0.003835050211042611,1047677605.7829849
-280.76603391697114,-2.5838951520284286e-07,1282644.8133607078,0.0007897360487010769,909409003.3994524
-2028.7084017783554,-2.099510875603985e-06,17275036.596085005,0.010663369381106414,781537392.020012
-6894.81995495115,-5.413302506958912e-06,277939.4565168082,0.00016414008400287774,666327297.9025953
-1043.1746785634098,-1.0831477736583661e-06,0.0,0.0,747034627.2572656
-774.6062749952309,-8.748317892880305e-07,9488876.927398255,0.00668300407786036,589496572.7048293
-2491.677306400551,-2.2903981081199234e-06,0.0,0.0,810574258.3039632
-2094.8271810873903,-1.8742880268101393e-06,0.0,0.0,1182456234.2765052
-1426.9538247551116,-1.4540042560086011e-06,1537405.6376821585,0.0013284679522353531,1208149250.8518736
-177.21067186674688,-1.8002554217052299e-07,9213930.495802792,0.007092765986187674,812321838.005676
-5359.832031567073,-3.868346676179632e-06,5265152.977596656,0.002485376679942093,1234032792.8570068
-3631.77622694938,-3.0889957071462036e-06,0.0,0.0,983487100.6432651
-390.25596631135755,-2.675982988248292e-07,0.0,0.0,982804738.4567217
-1490.8073653822246,-1.9949695109556536e-06,1674194.7636828169,0.001433616467342331,702787655.9013942
-2066.957733404037,-2.237708226681265e-06,0.0,0.0,983091478.1343349
-1222.0051487048524,-1.1882428672275385e-06,1174191.8038423304,0.0007825437871425461,965903404.4429395
-2552.0786241507603,-2.2920767782156447e-06,1877903.0656104833,0.0011299142855859363,1170767568.273794
-1325.8446655213716,-1.450902464539973e-06,1249504.2692551115,0.0009175239564094286,409279374.26808524
-467.5629280669685,-2.2044402938730554e-07,47092470.551977,0.022202902195860026,1443641897.346545
-2035.5639030680513,-1.8082447376245204e-06,9101828.120859943,0.0046698451466729825,1380467570.2797155
-297.64945735829053,-2.5583816526576994e-07,12034647.813545182,0.007492084155091269,824078470.7032168
-3668.218456735585,-2.9791311640416693e-06,6334190.5455547795,0.003348641038013681,1011782356.2318094
-2597.364609143462,-2.3444476303737577e-06,236140.4573741944,0.00017080965700277625,1042651129.6278323
-851.4750994937136,-6.775873176023814e-07,29992546.968080524,0.015508094413522494,896843623.99611
-8642.920089104839,-7.09203447158953e-06,421626.9894108054,0.00023928149454628027,1177714794.9462996
-1699.1442576106358,-1.4017846079346348e-06,0.0,0.0,933810052.735046
-4139.64114012917,-4.167702828483843e-06,0.0,0.0,775687438.0675819
-321.861389020004,-1.5527208046355907e-07,32417557.240705784,0.015638848672209205,683716482.0065703
-2923.9193775370168,-2.2738941223607344e-06,5182172.663359951,0.00264910492632454,1019514759.3672383
-2790.615682317348,-2.709863763942639e-06,6426056.023048755,0.003759953598892411,1235908869.766113
-3550.100259716647,-3.261299479544212e-06,55817.28960377622,4.2687725214017785e-05,609365868.8399442
-1325.1941429725307,-1.218974167411877e-06,1554767.0287600134,0.0009525730238563292,961283573.5767356
-273.70744241707376,-3.548973859325141e-07,0.0,0.0,933845446.3426975
-1675.638639910471,-2.2534286419927454e-06,2899600.7741874848,0.0025236390778465953,1068900649.7107671
-4859.326472914707,-3.514001563997557e-06,6425784.412308848,0.0030151589746790055,806902118.693774
-1462.5133512089021,-1.0916242408653023e-06,0.0,0.0,1203517385.9643638
-1873.6025421474378,-1.8265284079266977e-06,1119259.1382695811,0.0008540469466455721,774668732.4304116
-1040.7601412368024,-4.6914184693379327e-07,104824320.6652295,0.04725149768132472,866742000.8967406
-796.6602156281789,-5.6371653075028e-07,45291206.53453252,0.023297602127315433,604931977.7642262
-852.1011573141901,-1.0878858234857462e-06,0.0,0.0,755024042.4021171
-2198.5508067033343,-2.073125334760261e-06,7447035.180487522,0.004178556696581156,1019818806.4805555
-570.0704891980405,-2.9536260859236233e-07,57416929.601537436,0.02974862657481414,1201993369.455205
-581.9955036830266,-5.002944632523862e-07,8870735.933515197,0.004964334329098761,1646409591.834282
-5768.3874816455045,-4.2078587630784314e-06,14431.870210964282,6.726846388729727e-06,703265644.0308315
-8268.575669604203,-9.144347148557261e-06,9619753.627745692,0.00683639308255422,1153524832.7406554
-1840.4742665131919,-1.7863016650247424e-06,1744500.999151186,0.0011261822725197837,1093654764.1760542
-7553.565319976669,-6.038528126662319e-06,2122803.6442710436,0.0011743440579711057,663943309.9834216
-3072.9009791744334,-3.0439652661731064e-06,0.0,0.0,780140627.868783
-36.61078348655122,-1.9849783816320468e-08,3687401.501981952,0.001999250376195981,560916802.8612602
-6651.10799688132,-5.652176713431484e-06,18789572.84144003,0.009777360838738754,1066052724.444274
-1356.5113324895785,-1.188809217488497e-06,0.0,0.0,880711131.9062537
-2349.576461677672,-2.33577075846911e-06,3068445.937813709,0.001776149588301262,1270483935.6487484
-4216.273249921034,-3.326496329178243e-06,50516109.4709081,0.02295087131223959,1140406578.9079006
-2440.82729935754,-2.758504699924541e-06,13224584.189912306,0.008805102279882928,791696449.1474388
-834.4470690433374,-6.300389960817013e-07,6853042.751497069,0.0032619700712166744,693036013.9274777
-2393.0131857198976,-2.3150160993573415e-06,393998.2612143869,0.00025775386259893846,1504495618.9664629
-2416.4998844991787,-2.188804285351877e-06,2518504.0543092396,0.0017576079054435255,1220529303.5219893
-586.3856918900832,-2.3010499613924305e-07,59060180.501477286,0.02317594510614842,1046719788.5910271
-838.0980381903126,-8.311515755789393e-07,0.0,0.0,1116017427.689762
-5594.305274603609,-4.6981829861880685e-06,32539.472364173926,1.86072901066822e-05,615858752.8152946
-1257.3259917553753,-1.2925844595119522e-06,358144.3399631077,0.00024260284687599006,1106126238.2772539
-3974.333015557991,-4.227108384097945e-06,38325712.13564122,0.023508373774948556,852997547.2293825
-5044.269301621773,-4.489312142730675e-06,5953534.3038463425,0.00330882125865569,684280001.8275503
-2173.1960720579427,-2.241855416642698e-06,0.0,0.0,877609016.6309882
-2308.624166810395,-2.286051107047228e-06,6189353.117634626,0.003931166588886006,1046277226.5505582
-720.3825978160758,-4.898980616136558e-07,46512206.85937435,0.024359695682161772,1344547789.1471448
-3382.3506248233984,-2.9559682633095926e-06,0.0,0.0,1412779321.159304
0.0,0.0,0.0,0.0,1123635807.3959813
-6890.718900727362,-6.2596351798916606e-06,3975298.146469474,0.002372893865577888,1157783316.8281348
-965.9597516213516,-1.3228066498578982e-06,0.0,0.0,902140066.6656178
-2197.3197705202792,-2.2300411224002054e-06,1507011.3609454173,0.0009893114866652746,963216040.0903206
-1318.1464196042584,-1.5756295853836687e-06,0.0,0.0,966640383.9043046
-1400.047335517635,-1.4463972126161124e-06,411754.08851482306,0.0003713560411659982,718468499.2303038
-400.55648496645887,-3.4655611630745707e-07,499537.16754288296,0.0003684510100858611,1191290588.801534
-2798.4862598797354,-3.013582059977954e-06,12513836.714609,0.008307332202243464,1043426908.15915
-504.3493146022575,-6.503329988943578e-07,1917355.9215836267,0.0016617135485708773,1112274837.8305988
-1308.8474931603378,-1.269199659685551e-06,1356435.3434440338,0.0007727924634747462,885839943.8704436
-889.3974199964764,-3.728130919485397e-07,89579218.7446251,0.03754936180796497,1167433216.383751
-3113.3104616185865,-4.159337474621639e-06,840016.8597060065,0.0007644758440267815,1294186860.2076435
-870.321741427957,-9.024444773931596e-07,0.0,0.0,1208074182.3703294
-839.8337469564301,-5.371521208158388e-07,84587215.15970469,0.05410142445645047,973525612.8878704
-2146.499380325917,-2.1977177834596615e-06,902679.7921966977,0.0007946249577975809,720288406.0988114
-284.3036198292181,-2.4714194082715787e-07,8374972.519111961,0.00503895656504652,727341122.5934837
-1265.0031399310278,-1.618038477471509e-06,0.0,0.0,1200727507.4852953
-7144.580394965152,-7.0991123355558144e-06,1647413.2042159163,0.0011236647357315244,1373511673.3551056
-6323.808987709584,-5.976936001954979e-06,0.0,0.0,1308740875.2163339
-1970.9323881787996,-2.1255138464230937e-06,0.0,0.0,1138741375.8665404
-12228.709291505678,-9.973742187900845e-06,0.0,0.0,1021362353.806753
-2699.384282113106,-2.303280714053179e-06,4644921.0771216,0.0025816526406523006,1167649293.5344377
-1377.063929303121,-1.0944628365441432e-06,21509576.3909986,0.010435037845609401,493012520.20689136
-1696.923381097231,-1.352136489325489e-06,0.0,0.0,1225243089.6545331
-703.4908001367946,-6.483174799524788e-07,9504848.325411947,0.00552211273178573,629495175.085671
-792.3553856595802,-7.91526143196906e-07,0.0,0.0,547546418.9046779
-1244.603994923371,-9.854173435838033e-07,10546926.661619391,0.005426355004756683,1128445416.1694443
-1539.5461192876028,-1.0151580576820555e-06,54943910.06199269,0.023566944021407406,1102630894.1034732
-752.7237932081812,-7.086103968542724e-07,8626174.229708154,0.005275195147939775,1105502680.9703758
-758.5171932013666,-8.323171056712292e-07,6267911.625335284,0.0045929810525179296,869937139.7626776
-2755.211765674877,-2.920656966210013e-06,5016186.160790617,0.0032642532332719395,1107892300.0145538
-4050.193712367114,-3.5861012094835337e-06,316839.8445879518,0.00016236097862932727,1213747068.2776978
-10991.165384635988,-8.91088249994134e-06,50323979.21854443,0.02394461194268818,1359458536.1079402
-527.8350987485006,-4.7009541098521947e-07,1256297.0336133249,0.0007388153612342484,1179499189.9679234
-1337.0772921462456,-1.6426339871340033e-06,0.0,0.0,1184584658.419552
-520.8785444390937,-5.196302607137723e-07,6085345.513781603,0.00396498486607656,1095635593.494266
-77.18215430769476,-5.534361491734259e-08,7773709.399716709,0.005574153550859828,1186173326.2611964
-1060.742938255623,-9.041804989233104e-07,42534520.35626571,0.023899367034997076,586915326.3703943
-606.0617427018527,-7.778271704583306e-07,0.0,0.0,1167254760.7617645
-611.0131747807416,-4.5120877721413113e-07,14028583.591173336,0.006772088778337897,1023394808.0938802
-2990.8664343631835,-2.555865825092882e-06,0.0,0.0,918731773.8682761
-2640.821201436127,-2.3304249523671787e-06,13332767.918391444,0.007449138723181569,1350355450.4908361
-953.8158564310269,-4.373547269119713e-07,96067379.24387659,0.04404993073984684,1045943690.3156118
-899.5989097874196,-7.71113839379056e-07,293790.3241048331,0.00016647221577914857,907122443.7687767
-624.539938735365,-5.091634714559398e-07,0.0,0.0,1064378199.7957572
